cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/26/2016,9/1/2016,"CVOTER International","C+",1242,"lv",.0004945,48.98,45.46,,,47.4339,42.85463,,,"","http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/",45325,70600,9/6/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Tennessee",8/5/2016,8/18/2016,"Ipsos","A-",398,"lv",.000493,35.51,42.91,,,35.09942,44.31983,,,"","http://www.reuters.com/statesofthenation",44976,69009,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Connecticut",8/17/2016,8/23/2016,"Google Consumer Surveys","B",327,"lv",.0004912,43.88,26.51,8.72,,51.274,35.79982,4.631781,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45547,70932,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/8/2016,8/12/2016,"Ipsos","A-",1167,"lv",.0004827,41.4,35.4,7.6,,43.16527,39.06862,4.69526,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44868,68770,8/16/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"New Jersey",8/12/2016,8/25/2016,"Ipsos","A-",678,"lv",.0004822,48.08,33.54,,,48.27657,35.3755,,,"","http://www.reuters.com/statesofthenation",45023,69076,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/10/2016,9/16/2016,"USC Dornsife/LA Times","",2565,"lv",.0004802,41.23,47.22,,,43.27716,44.86312,,,"","http://latimes.com/politics/",45875,71639,9/17/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Michigan",8/19/2016,9/1/2016,"Ipsos","A-",494,"lv",.0004743,41.5,42.49,,,40.55363,42.81683,,,"","http://www.reuters.com/statesofthenation",45297,69678,9/4/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Minnesota",8/5/2016,8/18/2016,"Ipsos","A-",541,"lv",.000474,42.1,33.97,,,41.27753,35.10362,,,"","http://www.reuters.com/statesofthenation",44960,68993,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Massachusetts",8/5/2016,8/18/2016,"Ipsos","A-",495,"lv",.0004733,52.52,29.58,,,52.02739,31.32953,,,"","http://www.reuters.com/statesofthenation",44958,68991,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Washington",8/24/2016,8/30/2016,"Google Consumer Surveys","B",600,"lv",.0004699,40.49,26.91,10.23,,47.99296,35.94255,6.122229,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45537,70922,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Virginia",8/12/2016,8/25/2016,"Ipsos","A-",654,"lv",.0004684,47.58,36.67,,,46.91387,37.5461,,,"","http://www.reuters.com/statesofthenation",45034,69087,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Wisconsin",3/30/2016,4/3/2016,"Emerson College","B",1198,"lv",.0004679,47,37,,,44.70601,36.06328,,,"","http://media.wix.com/ugd/3bebb2_d697f4238943476f89e7cdfc710c309f.pdf",36686,50487,4/6/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Kentucky",8/17/2016,8/23/2016,"Google Consumer Surveys","B",383,"lv",.0004639,34.88,39.74,7.66,,42.05192,48.65087,3.57178,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45557,70942,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/21/2016,9/23/2016,"The Times-Picayune/Lucid","",1161,"lv",.0004621,42,38,9,,44.08578,41.98571,5.030897,,"","https://luc.id/2016-presidential-tracker/",46224,72283,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Pennsylvania",8/31/2016,9/6/2016,"Google Consumer Surveys","B",808,"lv",.0004611,33,34.57,10.74,,40.25534,42.9319,6.659299,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45477,70795,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Michigan",8/9/2016,8/10/2016,"Mitchell Research & Communications","D",1314,"lv",.0004597,44,33,9,,44.63544,36.00921,5.521406,,"","http://www.realclearpolitics.com/docs/2016/MI_8-16_FOX_2_Detroit_-_Mitchell_Poll_of_MI_Press_Clinton_v_Trump_8-16-16_A.pdf",44876,68805,8/17/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"South Carolina",8/17/2016,8/23/2016,"Google Consumer Surveys","B",401,"lv",.0004557,27.1,39.4,9.06,,34.08675,47.99489,4.971781,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45580,70965,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Alabama",7/29/2016,8/18/2016,"Ipsos","A-",380,"lv",.0004555,36.3,54.53,,,36.11876,55.99803,,,"","http://www.reuters.com/statesofthenation",44940,68973,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/17/2016,4/20/2016,"George Washington University (Battleground)","B",1000,"lv",.0004554,46,43,,,44.65694,43.85121,,,"","https://mediarelations.gwu.edu/americans-overwhelmingly-engaged-2016-election-tone-race-affecting-voters-new-gw-battleground-poll",42731,62701,4/25/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Idaho",8/10/2016,8/16/2016,"Google Consumer Surveys","B",166,"lv",.0004543,24.07,40.41,15.11,,31.27656,49.75517,11.10176,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45603,70988,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Ohio",8/12/2016,8/18/2016,"Ipsos","A-",844,"lv",.0004541,45.31,38.71,,,44.68965,39.8769,,,"","http://www.reuters.com/statesofthenation",44971,69004,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/19/2016,9/21/2016,"The Times-Picayune/Lucid","",1292,"lv",.0004507,41,40,8,,43.18822,44.02427,3.941773,,"","https://luc.id/2016-presidential-tracker/",46222,72281,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Washington",8/5/2016,8/18/2016,"Ipsos","A-",399,"lv",.0004501,45.35,33.48,,,44.84407,35.00238,,,"","http://www.reuters.com/statesofthenation",44980,69013,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Ohio",5/16/2016,5/19/2016,"YouGov","B",992,"lv",.0004481,44,39,,,43.55146,39.38198,,,"","https://www.scribd.com/doc/313450292/CBS-News-2016-Battleground-Tracker-Ohio-May-22",44113,66000,5/23/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/20/2016,4/24/2016,"Suffolk University","B+",1000,"lv",.0004455,50,39,,,48.62165,40.29755,,,"","http://www.suffolk.edu/documents/SUPRC/4_25_2016_marginals.pdf",42737,65479,5/5/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Georgia",5/15/2016,5/15/2016,"Opinion Savvy/InsiderAdvantage","C-",587,"lv",.0004438,41,44,,,39.72923,44.17112,,,"","http://opinionsavvy.com/wp-content/uploads/2016/05/GA-5.16.16-Full.pdf",44080,65954,5/18/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/18/2016,9/20/2016,"The Times-Picayune/Lucid","",1353,"lv",.0004409,42,41,7,,44.20292,45.0645,2.896194,,"","https://luc.id/2016-presidential-tracker/",46221,72280,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/20/2016,9/22/2016,"The Times-Picayune/Lucid","",1182,"lv",.0004407,42,38,8,,44.15172,41.99142,3.981357,,"","https://luc.id/2016-presidential-tracker/",46223,72282,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/25/2016,8/31/2016,"CVOTER International","C+",1173,"lv",.0004383,48.36,46.05,,,46.79091,43.47635,,,"","http://www.upi.com/Top_News/US/2016/09/02/UPICVoter-poll-Hillary-Clintons-lead-over-Donald-Trump-dips-slightly/4771472763750/?spt=sec&or=tn",45270,69631,9/2/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/9/2016,9/15/2016,"USC Dornsife/LA Times","",2497,"lv",.000436,41.04,47.41,,,43.09945,45.07511,,,"","http://latimes.com/politics/",45819,71550,9/16/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Connecticut",7/29/2016,8/18/2016,"Ipsos","A-",358,"lv",.0004346,49.73,36.71,,,49.62367,38.64545,,,"","http://www.reuters.com/statesofthenation",44945,68978,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",3/17/2016,3/20/2016,"Monmouth University","A+",848,"rv",.0004343,42,34,11,,42.99944,39.11485,5.482664,,"","http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/7714a05b-515f-4ad3-bdaa-e72a6e5f8e61.pdf",36648,66160,6/3/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"California",8/19/2016,8/25/2016,"Ipsos","A-",518,"lv",.0004289,60.74,25.03,,,60.59308,26.37442,,,"","http://www.reuters.com/statesofthenation",45001,69054,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Ohio",8/31/2016,9/6/2016,"Google Consumer Surveys","B",837,"lv",.0004214,29.08,35.47,9.51,,36.42473,43.9558,5.4293,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45474,70792,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/7/2016,8/11/2016,"Ipsos","A-",1115,"lv",.0004201,40.5,35.3,7.2,,42.26836,38.9705,4.320974,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44841,68708,8/12/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Mississippi",8/10/2016,8/16/2016,"Google Consumer Surveys","B",268,"lv",.0004192,17.52,52.99,7.26,,24.32125,61.57143,3.251757,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45615,71000,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/17/2016,9/19/2016,"The Times-Picayune/Lucid","",1376,"lv",.0004187,42,40,7,,44.22181,44.11,2.851453,,"","https://luc.id/2016-presidential-tracker/",46220,72279,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"New York",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1033,"lv",.0004143,37.34,28.83,7.16,,44.71541,37.35833,3.079299,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45473,70791,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/24/2016,8/30/2016,"Google Consumer Surveys","B",22189,"lv",.0004122,35.95,32.68,8.69,,43.26278,41.42306,4.582229,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/luS",45249,69566,8/31/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Texas",2/21/2016,2/22/2016,"SurveyUSA","A",1289,"lv",.0004096,44,47,,,40.37258,45.78281,,,"","http://www.surveyusa.com/client/PollReport.aspx?g=5d56f70b-d2d2-4f08-935b-d812fdc2b5d7",36436,66118,6/2/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Nevada",8/10/2016,8/16/2016,"Google Consumer Surveys","B",282,"lv",.0004093,31.76,35.73,12.84,,38.88334,44.91833,8.831757,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45623,71008,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/24/2016,8/30/2016,"CVOTER International","C+",1162,"lv",.000408,48.94,46.11,,,47.3503,43.56381,,,"","http://www.upi.com/Top_News/US/2016/09/01/UPICVoter-poll-Hillary-Clinton-has-28-point-lead-over-Donald-Trump/9671472735693/?spt=sec&or=tn",45265,69610,9/1/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/8/2016,9/14/2016,"USC Dornsife/LA Times","",2499,"lv",.0004076,41.34,47.22,,,43.40027,44.92128,,,"","http://latimes.com/politics/",45802,71502,9/15/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Arizona",3/7/2016,3/11/2016,"Merrill Poll","B",701,"lv",.0004065,38,38,,,37.42654,40.11317,,,"","http://big.assets.huffingtonpost.com/MerillPollGeneralPR.pdf",36621,50280,3/18/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Georgia",8/5/2016,8/18/2016,"Ipsos","A-",522,"lv",.0004064,41.99,46.04,,,41.18242,46.8964,,,"","http://www.reuters.com/statesofthenation",44948,68981,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Pennsylvania",8/19/2016,8/25/2016,"Ipsos","A-",334,"lv",.0004035,49.83,43.29,,,49.34968,44.22292,,,"","http://www.reuters.com/statesofthenation",45029,69082,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Texas",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1170,"lv",.0004033,30.5,39.55,9.18,,37.78175,47.9485,5.0993,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45482,70800,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"New York",4/6/2016,4/7/2016,"Emerson College","B",864,"lv",.0004033,54,36,,,52.47353,35.68601,,,"","http://media.wix.com/ugd/3bebb2_b5e76b2074da42c997193908b170981b.pdf",36703,50555,4/8/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/2/2016,7/4/2016,"YouGov","B",1004,"rv",.0004028,42,37,4,,45.79867,41.82733,1.73803,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k0xhlkdlcy/econTabReport.pdf",44511,67754,7/6/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Kentucky",7/29/2016,8/18/2016,"Ipsos","A-",375,"lv",.0004002,41.02,47.01,,,40.71889,48.55828,,,"","http://www.reuters.com/statesofthenation",44954,68987,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/13/2016,9/15/2016,"The Times-Picayune/Lucid","",1704,"lv",.000392,43,36,8,,45.32164,40.24635,3.726399,,"","https://luc.id/2016-presidential-tracker/",46216,72275,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Alabama",8/17/2016,8/23/2016,"Google Consumer Surveys","B",414,"lv",.0003917,17.97,56.78,5.5,,24.9109,65.29665,1.41178,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45542,70927,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/16/2016,9/18/2016,"The Times-Picayune/Lucid","",1378,"lv",.0003916,42,39,8,,44.23667,43.15273,3.809138,,"","https://luc.id/2016-presidential-tracker/",46219,72278,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Illinois",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1185,"lv",.0003901,34.91,29.27,9.22,,42.23181,37.72403,5.1393,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45453,70771,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/15/2016,9/17/2016,"The Times-Picayune/Lucid","",1468,"lv",.0003894,42,38,8,,44.26649,42.17459,3.775321,,"","https://luc.id/2016-presidential-tracker/",46218,72277,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/7/2016,9/13/2016,"USC Dornsife/LA Times","",2550,"lv",.0003884,41.99,46.68,,,44.0591,44.42408,,,"","http://latimes.com/politics/",45735,71412,9/14/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Ohio",8/19/2016,8/25/2016,"Ipsos","A-",392,"lv",.0003883,47.24,40.69,,,46.65459,41.5742,,,"","http://www.reuters.com/statesofthenation",45026,69079,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Minnesota",8/24/2016,8/30/2016,"Google Consumer Surveys","B",524,"lv",.0003882,38.29,24.77,9.46,,45.70504,33.66872,5.35223,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45512,70830,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/23/2016,8/29/2016,"CVOTER International","C+",1173,"lv",.0003871,49.74,47.03,,,48.137,44.52285,,,"","http://www.upi.com/Top_News/US/2016/08/31/UPICVoter-poll-Hillary-Clinton-maintains-27-point-lead-over-Donald-Trump/5421472648025/?spt=hts&or=2",45241,69550,8/31/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Tennessee",8/17/2016,8/23/2016,"Google Consumer Surveys","B",529,"lv",.000387,25.93,46.25,7.62,,33.09179,55.14358,3.53178,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45582,70967,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Wisconsin",8/5/2016,8/18/2016,"Ipsos","A-",512,"lv",.0003856,37.83,36.52,,,37.26133,37.89479,,,"","http://www.reuters.com/statesofthenation",44982,69015,8/24/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Massachusetts",8/17/2016,8/23/2016,"Google Consumer Surveys","B",509,"lv",.0003855,50.66,22,7.53,,58.3142,31.73383,3.441781,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45559,70944,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/14/2016,9/16/2016,"The Times-Picayune/Lucid","",1557,"lv",.000385,42,36,8,,44.2997,40.1957,3.752023,,"","https://luc.id/2016-presidential-tracker/",46217,72276,9/28/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Arizona",8/12/2016,8/25/2016,"Ipsos","A-",362,"lv",.0003816,43.18,46.01,,,42.47942,46.93813,,,"","http://www.reuters.com/statesofthenation",44999,69052,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Maryland",8/17/2016,8/23/2016,"Google Consumer Surveys","B",439,"lv",.0003809,44.15,25.86,8.62,,51.29211,34.72001,4.53178,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45560,70945,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Wisconsin",3/28/2016,3/30/2016,"Gravis Marketing","B-",1480,"rv",.0003802,49,41,10,,49.9925,44.21893,5.543397,,"","http://www.oann.com/pollwisconsin/",42178,66123,6/2/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",9/6/2016,9/12/2016,"USC Dornsife/LA Times","",2665,"lv",.0003789,42.76,45.83,,,44.82988,43.61623,,,"","http://latimes.com/politics/",45718,71353,9/13/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",8/19/2016,8/25/2016,"Ipsos","A-",666,"lv",.0003788,49.05,41.88,,,49.19183,43.48103,,,"","http://www.reuters.com/statesofthenation",45004,69057,8/26/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/6/2016,8/10/2016,"Ipsos","A-",1101,"lv",.0003776,39.9,35.2,7.3,,41.67566,38.86855,4.441908,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44842,68709,8/12/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/11/2016,8/14/2016,"Morning Consult","",2001,"rv",.0003775,39,33,9,,43.62259,40.1422,3.321857,,"","https://morningconsultintelligence.com/media/mc/160805_topline_trend_v4_KD.pdf",44849,68736,8/14/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"North Carolina",8/24/2016,8/30/2016,"Google Consumer Surveys","B",771,"lv",.000377,33.74,37.33,9.6,,40.88955,45.8246,5.49223,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45517,70902,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"Virginia",8/24/2016,8/30/2016,"Google Consumer Surveys","B",578,"lv",.0003742,38.52,29.96,10.23,,45.75799,38.58923,6.122229,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45535,70920,9/9/16,"14:57:58  1 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",6/2/2016,6/5/2016,"Zogby Interactive/JZ Analytics","C-",837,"lv",.0003678,40,34,6,,42.65133,39.97883,3.639219,,"","http://www.zogbyanalytics.com/news/750-clinton-beats-trump-but-sanders-does-better-among-women-millennials-and-independents-when-facing-trump",44362,67245,6/18/16,"14:57:58  1 Nov 2016"
